gene,expr,timepoint
PF3D7_1355100,227.666000,30
PF3D7_1355100,398.228000,66
PF3D7_1442900,197.624000,3
PF3D7_1442900,209.985000,39
PF3D7_0932300,136.785000,18
PF3D7_0932300,120.029000,51
PF3D7_1414600,144.209000,6
PF3D7_1414600,97.608700,33
PF3D7_1414600,144.881000,42
PF3D7_1419800,136.034000,24
PF3D7_1419800,159.503000,63
PF3D7_0820500,146.660000,3
PF3D7_0820500,167.058000,39
PF3D7_0219800,65.807000,9
PF3D7_0219800,158.529000,36
PF3D7_1230700,246.375000,3
PF3D7_1230700,93.854900,24
PF3D7_1230700,268.615000,39
PF3D7_1362000,144.880000,33
PF3D7_1476000,187.362000,9
PF3D7_1476000,174.725000,42
PF3D7_0513600,112.409000,24
PF3D7_0513600,98.625700,60
PF3D7_0513600,101.572000,66
