time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63	66	69
PF3D7_1433700	2.55551	1.683513	1.653977	1.292873	1.686853	4.1563	8.22245	9.33415	8.93342	8.71936	7.10417	4.45358	1.955525	1.704913	1.342591	1.301756	2.57252	5.04756	10.41344	11.3876	14.7078	9.89733	6.9502	6.4906
PF3D7_1433800	4.16273	2.26105	1.67538	1.448086	1.439295	2.25127	5.00535	8.7177	13.3111	19.2977	21.9599	16.5045	4.4776	2.08705	1.345174	1.1789	1.326727	1.546983	3.47853	5.55047	9.02197	12.8253	16.2334	14.6333
PF3D7_1433900	2.01812	1.500012	1.210852	1.197155	1.0622348	1.170364	1.97798	2.9184	3.76746	5.487	5.70571	5.05222	1.700173	1.463827	1.219374	1.156361	1.268256	1.299932	2.16158	3.94429	6.7889	8.75412	7.38815	9.21381
PF3D7_1434000	8.98793	42.2441	68.0276	62.5473	62.9981	68.1928	68.8691	55.9275	35.115	17.096	7.2047	4.19083	10.62083	34.2827	73.8025	77.5501	82.9114	74.6707	79.7885	77.605	54.4987	33.4569	15.1503	7.22231
PF3D7_1434100	4.25808	16.9415	30.3675	30.2212	32.4004	30.6093	25.9895	15.9473	6.92492	6.11014	4.77228	4.76514	4.84105	15.1832	29.327	34.0465	21.1448	27.9499	26.2974	15.5517	10.34456	7.39564	3.42377	4.67855
PF3D7_1434200	371.941	154.939	223.832	248.622	261.726	228.668	263.259	290.867	401.173	534.641	740.561	753.013	321.028	182.197	221.015	255.836	519.289	400.819	425.349	512.347	693.656	916.398	987.7	1537.45
PF3D7_1434300	100.3994	224.078	221.618	206.524	198.57	265.774	296.124	260.863	172.593	81.8222	31.6996	18.8962	113.299	219.443	245.225	231.991	149.786	194.033	179.02	170.427	129.97	51.6986	57.7006	20.3559
PF3D7_1434400	217.022	33.8068	10.5199	4.314	2.65635	1.90683	2.10917	1.739961	2.69171	9.67959	79.1802	360.775	242.187	44.5144	9.68097	3.42752	2.60639	1.35217	1.0805077	1.734632	2.73288	5.41129	41.6477	211.993
PF3D7_1434500	34.6964	69.1529	70.0137	63.8756	59.411	57.7189	46.2454	30.1233	22.9559	10.96898	5.74308	7.97996	39.9095	71.8801	71.5557	66.0262	60.556	60.178	50.2701	34.9887	26.2907	13.4553	7.52179	5.45693
PF3D7_1434600	219.764	310.597	216.162	172.481	123.001	139.641	94.5535	92.3899	65.6676	37.7032	17.9272	23.9716	208.309	303.846	246.422	194.752	141.418	130.721	93.5947	73.6552	58.5581	30.4469	29.5574	12.0267
PF3D7_1434700	25.1682	12.4454	10.6529	30.2943	83.6249	224.234	257.084	176.226	94.1187	39.7838	15.5796	13.7573	20.5378	6.66244	10.69065	42.995	264.629	351.005	390.786	369.053	264.934	160.678	40.9973	31.3791
PF3D7_1434800	46.0096	16.7891	10.56415	12.3892	74.4312	276.497	612.726	517.072	388.242	173.758	59.9718	31.1305	18.7226	12.6363	5.34494	18.0802	82.1798	237.665	530.707	682.139	435.446	356.484	163.905	70.6799
PF3D7_1434900	2.1045	1.387452	1.840274	1.231571	1.347219	1.190098	1.310019	1.310235	1.43647	2.00386	2.43204	3.59118	1.334834	1.172518	1.128835	1.116315	1.29933	1.492168	1.607564	1.479113	1.132095	1.241236	3.61327	5.02292
PF3D7_1435000	10.04207	3.60889	1.842672	1.20735	1.808345	1.862422	10.54917	22.4007	31.8746	24.1682	22.0859	20.7677	8.75513	3.59516	1.784442	1.416597	1.321626	1.423062	7.67326	19.0915	25.4127	34.1782	29.1988	30.7568
PF3D7_1435100	2.8265	1.345005	1.523752	1.257751	1.15459	1.677088	6.13461	13.4035	12.7567	15.4139	9.60726	5.84533	3.18644	1.460854	1.11472	1.155358	1.399805	1.175299	5.98925	10.81234	17.232	15.3205	11.2981	8.94312
PF3D7_1435200	13.926	5.27806	2.42161	1.773254	1.30918	1.394968	1.220844	1.552495	2.45745	4.82694	18.7458	42.5891	22.2681	6.1462	1.74568	1.466075	1.266537	1.0876497	1.300557	1.121892	2.17624	2.64685	5.95101	21.6365
PF3D7_1435300	36.1093	9.6876	4.53807	2.80841	2.0549	2.35574	5.20796	10.15459	22.6932	26.2286	37.2494	67.056	32.3397	10.75188	3.11697	1.80631	1.602003	2.22992	3.75581	9.24165	17.3526	32.4773	54.5852	83.7714
PF3D7_1435400	33.0066	116.271	132.032	145.347	133.428	112.131	93.758	103.656	88.9608	96.1871	80.9342	37.4099	68.9204	108.719	147.05	149.079	91.7616	94.8038	73.3199	66.37	70.6399	75.9306	41.1803	28.7189
PF3D7_1435500	38.0705	82.8718	89.5448	96.6122	100.3154	81.1625	53.7524	54.4362	73.5854	93.0629	97.2219	58.5455	61.6677	86.1405	107.567	91.7944	56.5526	65.0416	49.5191	31.7337	41.0328	32.6359	51.4746	35.6499
PF3D7_1435600	91.0609	17.6403	6.01578	3.23967	1.878899	1.536248	1.815187	1.393814	1.79151	4.94428	82.532	321.781	120.399	26.9275	6.06205	2.01071	1.474963	1.148752	1.234638	1.24824	1.409224	2.16657	32.2236	109.319
PF3D7_1435700	7.77457	4.19033	3.04947	2.54022	3.91605	18.0182	43.0413	47.7937	40.8701	22.874	12.591	10.94344	6.95205	3.47356	2.10261	1.718455	5.21932	16.0796	32.5141	39.3897	40.0303	26.6087	24.6521	14.5846
PF3D7_1435800	2.87781	1.876101	1.300003	1.241143	1.619838	3.07383	10.51898	12.5932	10.80448	6.13345	2.84629	2.73461	1.531313	1.461956	1.191657	1.20764	2.15775	4.04579	10.76133	15.7028	13.0263	12.5795	6.62457	4.48668
PF3D7_1435900	1.166762	1.818988	1.355231	1.367117	1.366972	1.334855	1.982966	4.57394	5.49768	5.77437	4.69968	2.09544	1.353882	1.820497	1.136164	1.184398	1.158179	1.416134	2.07021	2.95314	4.00162	3.29464	2.23406	2.47888
PF3D7_1436000	45.8781	124.306	170.301	275.366	488.35	592.695	440.34	294.597	213.04	102.303	36.4372	16.9572	49.3542	105.927	180.39	322.494	366.707	371.508	315.17	240.865	170.338	122.788	65.8108	20.2775
PF3D7_1436100	10.89938	23.1025	18.6269	19.5448	15.3349	12.9004	8.24033	9.94312	10.31894	12.6703	13.0662	9.23586	10.60903	18.4156	21.6793	18.8018	17.3806	17.4865	12.372	8.37765	11.4142	7.06732	10.14361	8.73477
PF3D7_1436200	54.4673	12.5504	5.15838	2.86671	2.015	1.711	2.00329	2.08827	2.69476	10.95219	114.055	307.788	83.4959	18.4522	5.17699	2.29138	1.371217	1.232521	1.318933	1.743732	2.38857	3.21292	39.7658	100.0998
PF3D7_1436300	6065.48	2133.03	1354.59	1073.4	1339.79	1193.79	465.525	125.542	71.7143	28.6646	35.9789	1020.6	4586.16	2930.08	1279.23	1173.58	1328.28	1139.58	641.12	270.73	89.8327	57.2103	42.6311	282.597
PF3D7_1436400	2.61125	2.41424	3.40986	4.25778	5.07375	5.18531	6.6176	4.9836	4.4969	2.53357	1.786485	1.591131	2.43073	2.61176	3.84116	4.12105	4.47937	6.26109	6.86688	6.71042	5.60638	4.70385	2.051	1.722046
PF3D7_1436500	5.05776	2.66067	3.04087	2.40611	3.54239	4.71181	7.1124	10.995	13.238	14.4907	11.9971	7.80252	3.6311	2.72535	2.24246	3.70044	3.77977	4.09393	5.5813	9.21417	12.3708	16.3947	11.5654	10.24614
PF3D7_1436600	313.035	47.0731	14.0946	5.84615	2.98173	2.59339	4.09775	5.94755	19.5029	48.8598	167.492	462.288	296.057	76.0036	12.9355	4.73302	3.32739	2.07475	2.16146	4.41954	11.1834	49.7946	163.332	387.496
PF3D7_1436700	2.49308	1.935548	1.877379	1.49115	1.679785	2.46802	5.53192	6.06148	7.74715	9.39371	7.29521	5.16409	2.12898	1.619219	1.378348	1.436466	1.537192	2.92713	6.68311	9.55372	14.5773	16.7693	10.36168	7.9629
PF3D7_1436800	7.48867	3.84523	5.07253	3.63582	3.03983	6.11857	20.2145	27.7916	38.2603	34.2191	27.0565	17.3642	6.57335	4.54725	4.68974	2.96455	5.17641	6.78273	15.4754	27.8399	35.6302	51.0744	34.5628	24.5052
PF3D7_1436900	9.01714	12.6605	15.6147	17.2916	18.1334	9.04911	8.39137	9.12407	8.57008	10.50239	5.89745	8.84887	8.85214	13.1371	20.7642	14.4111	18.2564	18.505	7.20048	10.76428	12.1003	11.2144	6.86757	9.37447
PF3D7_1437000	100.4375	123.383	126.332	122.13	98.6736	76.2727	39.399	40.8296	42.6108	57.5221	79.199	88.3697	102.187	143.25	139.012	119.609	123.142	97.8063	58.7426	43.3505	55.3698	33.8342	77.8402	85.0066
PF3D7_1437100	3.70316	1.885033	1.479847	1.826506	1.247854	1.180929	1.354079	5.25191	10.3469	13.0923	12.4716	6.36398	1.637367	1.738887	1.735723	1	1	1	1	1.97715	6.65757	3.7552	8.14417	9.49014
PF3D7_1437200	153.088	44.9214	34.1705	36.9404	49.8535	66.9582	82.9259	170.345	296.413	325.918	418.376	451.3	153.05	49.8627	28.8347	38.0937	71.0594	84.0316	98.3228	203.506	331.425	433.395	621.806	823.82
PF3D7_1437300	88.4003	25.0314	7.02513	5.4625	3.33411	3.72618	3.88986	4.28117	9.11761	33.7852	208.149	384.791	123.246	29.2971	5.04162	3.50209	2.60974	2.94098	2.08913	3.94467	4.19674	16.4237	112.533	248.7
PF3D7_1437400	4.87439	3.13339	4.93897	10.04616	12.2709	15.2156	20.9076	29.278	33.9235	28.5556	17.7677	11.3874	3.86515	2.92552	6.63198	11.2776	9.96472	10.92439	16.3204	23.3067	25.8673	26.9376	22.2239	12.1276
PF3D7_1437500	72.3836	129.774	116.65	85.7707	66.8207	42.9916	38.2959	47.3758	82.8357	109.821	184.359	178.657	109.099	112.576	111.743	87.8632	39.5277	25.8376	18.8943	22.8935	37.7824	65.6624	90.4228	104.204
PF3D7_1437600	1.158117	1.0388266	1.126306	1.174043	1	1.253997	2.86402	4.23322	3.89769	2.94907	1.67766	1.421951	1.167768	1.259321	1.0968288	1.0582797	1.0749896	1.443882	3.53684	4.60089	6.69203	5.87514	2.42082	1.61347
PF3D7_1437700	4.71394	2.97966	2.03715	1.56501	1.398673	1.272835	1.729717	5.21216	12.6987	16.0111	19.7604	15.4295	4.39599	2.38658	1.702649	1.350573	1.386648	1.310806	1.42631	3.20044	7.23743	15.2416	20.3279	18.196
PF3D7_1437800	32.5438	33.7043	40.3828	38.8072	34.9359	25.2096	23.0364	18.9171	30.4492	26.713	20.9693	13.2309	24.0565	45.4525	45.0713	37.1716	36.2394	29.8616	29.4909	25.6296	29.7552	34.0442	26.8129	23.5343
PF3D7_1437900	501.154	785.303	705.866	601.16	596.707	667.869	795.382	614.535	509.334	248.068	120.92	70.8777	471.281	797.278	724.725	680.195	706.294	664.036	863.679	897.295	648.657	426.62	306.193	161.584
PF3D7_1438000	115.255	243.53	205.204	220.819	171.557	137.405	94.2973	106.315	87.3226	78.6517	72.4189	89.9092	160.635	246.201	273.512	233.868	132.307	122.137	83.0133	70.1887	66.2331	45.0402	55.5508	48.7061
PF3D7_1438100	91.2587	132.616	139.49	142.352	138.17	91.9906	66.3196	69.3316	114.077	139.613	235.254	234.148	108.657	111.768	144.991	162.121	156.033	89.8365	68.7766	79.018	95.3426	157.205	252.043	266.026
PF3D7_1438200	418.84	257.507	56.6291	58.4906	1	42.9506	103.622	21.5387	1	1	14.1675	43.8863	1	29.5533	64.9697	116.507	298.25	163.916	179.768	23.6564	22.8629	80.8533	56.2153	87.8473
PF3D7_1438300	1	1	1	1	1	1	1	1	1	1	71.7321	1	1	1	1	1	1	1	1	1	1	1	1	1
PF3D7_1438400	37.6032	9.85395	6.99774	10.93754	22.3854	34.6775	25.7874	18.6079	13.9181	15.4001	65.6057	168.382	51.7575	12.51	6.89333	12.2996	23.2626	35.2781	32.86	18.9559	14.9848	11.5691	33.3424	92.7957
PF3D7_1438500	16.6224	47.806	55.4281	54.3741	46.6235	40.8023	35.5417	29.2929	26.7991	15.6325	8.97928	6.18518	29.1288	50.1078	55.7716	57.6282	41.606	34.8891	26.824	27.5127	22.6351	20.1026	12.2604	6.0885
PF3D7_1438600	21.3151	58.9432	58.8381	56.8316	41.6213	32.4572	19.883	28.4609	28.9629	29.1177	26.7064	14.874	55.5787	61.3353	67.1909	56.799	35.6481	31.3432	21.2248	19.8109	22.0958	25.8873	12.22	9.87801
PF3D7_1438700	14.6408	7.01876	3.83761	2.95504	2.34845	3.65345	24.1582	63.7133	106.794	88.9504	60.9395	27.3825	11.1766	6.8842	2.91433	2.06055	2.21301	3.39336	17.414	55.3636	93.3844	129.824	112.909	62.4297
PF3D7_1438800	5.41492	2.88124	1.864382	2.02432	1.857235	1.521473	1.484748	1.319136	1.336745	1.245257	1.441937	2.51935	2.19406	1.461417	1.477111	1.382888	1.800587	1.162012	1.333331	1.506941	1.190239	1.430139	1.594847	3.05118
PF3D7_1438900	251.223	731.4	952.033	924.375	817.432	561.728	399.347	372.727	401.591	254.585	140.897	73.8711	254.371	709.486	975.988	1026.38	1020.88	631.995	414.143	515.498	446.249	519.408	396.264	231.853
PF3D7_1439000	63.5014	20.1844	11.0114	4.85189	3.82062	2.96096	11.2656	30.4741	86.3487	177.542	298.536	249.583	83.8954	23.957	6.68144	4.05961	2.1579	2.82771	6.22277	23.1344	54.1425	130.525	254.972	251.885
PF3D7_1439100	6.11897	24.908	42.2907	42.2136	37.5632	31.014	28.3102	25.7829	29.7982	22.2606	16.112	9.07017	11.1628	27.8279	43.4032	45.0122	37.0278	29.1235	24.2954	25.5885	27.2487	29.7486	21.1911	12.6989
PF3D7_1439200	2.98273	8.47693	10.78577	15.2767	11.9078	10.22802	8.22091	10.30742	10.30433	9.96105	7.19467	4.60492	4.53129	9.05202	15.2957	15.7335	9.93323	9.41541	7.95295	7.08193	8.24724	6.61161	5.52898	3.68851
PF3D7_1439300	40.9255	33.4707	25.8119	27.2015	19.6355	20.2046	13.6052	14.7899	18.0829	23.6058	28.2643	53.5615	39.4079	33.7593	30.0676	25.1345	26.1349	27.6178	20.5696	16.3297	20.6314	14.9864	23.2741	29.9422
PF3D7_1439400	62.1113	18	10.40672	4.34503	3.66452	4.20362	13.8188	39.0913	79.662	105.479	152.264	219.845	63.3726	19.3007	6.75749	3.41524	5.18868	5.44333	13.433	46.0467	100.9371	201.584	285.47	490.915
PF3D7_1439500	598.268	272.871	150.562	62.6742	16.2219	6.02402	3.9464	6.65655	12.4554	25.8967	78.3883	362.868	413.884	263.492	135.555	62.4006	23.1478	5.72838	2.84804	9.94429	11.5756	19.2543	67.284	222.478
PF3D7_1439600	30.7565	13.1187	5.638	5.92634	9.38478	10.90979	16.4007	22.4048	53.8257	62.1812	97.7913	140.746	53.8778	14.6884	6.03709	6.61765	6.16309	8.92337	11.0916	15.4819	31.0761	49.268	80.2825	88.0904
PF3D7_1439700	10.30938	4.48707	3.01666	3.31571	3.34373	3.97821	20.3452	42.5095	63.3607	58.973	48.4959	28.8552	8.81278	3.67403	2.8681	3.03552	1.89799	2.96867	11.7336	25.161	36.5336	52.2224	46.0373	26.7117
PF3D7_1439800	90.3423	95.1213	122.268	189.292	184.246	197.059	149.954	190.846	205.103	262.99	245.968	195.432	75.5358	76.9049	138.237	180.857	164.004	155.118	134.432	115.016	149.21	119.453	214.237	174.382
PF3D7_1439900	113.177	354.362	694.692	860.088	816.237	792.326	901.767	978.144	967.412	642.823	343.507	178.891	127.478	292.883	707.198	947.964	906.393	788.882	867.504	1077.42	1000.547	1009.24	890.534	373.173
PF3D7_1440000	5.32068	2.58438	1.460187	1.465018	1.105644	1.323897	2.78841	8.34743	14.1471	24.8695	35.7163	39.2367	6.46053	2.5642	1.509585	1.169871	1.163932	1.251573	2.38847	4.27366	9.56871	11.2855	19.8593	22.6596
PF3D7_1440100	29.7286	9.66114	3.99983	2.76474	2.28727	3.47103	14.3666	30.001	52.9159	84.4193	136.895	167.975	39.0375	10.23851	3.51202	1.89439	1.575415	2.8652	8.37846	17.052	30.7101	60.3584	111.962	141.787
PF3D7_1440200	4.43337	2.64682	1.878234	1.958522	5.25843	16.0015	28.0459	31.4062	37.4235	26.9966	17.4619	6.84844	3.29418	1.985011	1.583504	1.891512	5.98078	12.9574	23.9936	26.9234	29.7655	28.4297	19.0332	10.11317
PF3D7_1440300	5.28294	1.94452	2.5932	1.899804	3.66732	10.90922	19.5132	26.1164	27.0286	20.1984	10.84034	6.42711	2.66273	1.843815	1.348966	1.945167	4.84648	9.57491	18.4017	23.1414	24.8736	25.0009	16.4045	9.0421
PF3D7_1440400	10.94597	2.96047	2.0269	1.384784	1.260557	1.122273	1.345638	1.239455	1.947503	11.5799	40.1041	59.4724	13.6589	3.92209	1.621507	1.174568	1.0641773	1.274358	1.11579	1.117398	1.764684	6.22389	24.8185	44.9139
PF3D7_1440500	5.30572	2.36826	2.61857	8.43434	18.4638	29.3446	25.8489	12.4039	5.34969	5.49848	8.74748	11.7103	3.1499	2.29232	3.34379	9.43301	16.2153	23.2261	21.7333	12.9755	5.09942	3.58154	6.86085	9.56332
PF3D7_1440700	3.15639	2.33135	2.04993	7.05829	18.2864	26.2376	22.0876	20.5033	18.2986	23.4286	25.5259	23.1834	4.18142	2.1115	2.60981	6.76808	15.1425	21.8706	26.648	18.7727	18.5887	23.1361	13.6575	19.2696
PF3D7_1440800	7.53316	2.44774	1.509147	2.81241	10.24841	37.4756	43.0156	37.8755	31.3865	32.4589	27.0113	18.4016	4.32507	2.52445	1.748119	2.8207	19.0617	34.4502	51.449	43.3712	42.7544	34.4571	25.3134	21.49
PF3D7_1440900	8.12261	3.41241	2.30796	1.18023	1.135119	1.295904	1.193028	1.0965815	1.254776	2.90441	27.5633	77.6344	26.0175	5.96797	1.701897	1.0905272	1	1	1.210161	1.10654	1.308426	1.876176	4.54849	14.2047
PF3D7_1441000	5.78276	21.1508	25.7105	27.9997	24.5885	18.4551	14.5847	13.2414	10.57444	6.03809	2.92499	1.826768	9.8436	20.2659	31.5564	29.2675	15.0077	13.6676	9.11322	9.48068	7.00604	5.01961	3.27674	1.558085
PF3D7_1441100	405.259	476.378	318.807	285.235	192.092	161.598	131.35	141.32	129.083	110.883	107.375	93.7198	309.259	477.057	328.257	261.969	73.7027	54.0934	44.2121	51.8177	49.1795	37.5795	23.9446	17.9079
PF3D7_1441200	687.3	1003.28	1451.57	1424.77	1591.88	1501.62	1408.97	1004.6	781.086	464.762	304.371	109.551	613.336	948.688	1357.95	1519.16	1089.25	1079.89	1097.36	963.972	580.02	578.028	387.177	149.367
PF3D7_1441300	14.0076	6.61159	4.70913	2.97533	2.57412	2.1264	2.08739	2.01783	5.93382	22.2018	44.1575	71.5908	18.7362	7.73027	3.41313	2.31135	1.964192	2.73802	1.837593	1.620587	3.13538	8.9337	42.4655	64.5718
PF3D7_1441400	16.3279	14.6325	40.9177	64.3033	73.4478	88.7174	93.0017	101.078	116.599	89.079	55.4766	30.546	11.9745	15.5109	38.8134	72.1027	78.3935	78.0223	79.1348	94.8557	101.702	105.074	90.4514	46.742
PF3D7_1441500	10.32494	12.3766	13.7023	17.8908	15.7421	15.2304	16.1974	19.1994	27.0663	33.0443	34.9021	27.9196	10.58166	9.63942	16.9091	15.8335	21.0176	19.9215	17.8402	17.6909	24.7487	32.3648	31.1618	32.3916
PF3D7_1441600	11.7074	3.32819	3.00226	5.7683	9.81338	13.2107	10.18599	10.88345	11.2592	15.1867	36.9575	64.9592	16.9573	4.35126	3.20236	6.09138	8.13264	10.33119	10.26697	7.5947	6.47419	11.6636	14.7964	26.4149
PF3D7_1441700	2.57401	1.618409	1.167644	1.0770019	1.0577286	1.421409	2.56693	4.17731	2.88675	3.2949	2.74599	2.46475	1.593806	1.40156	1.12852	1.116031	1.298599	1.785546	4.23243	5.32424	6.31483	5.97337	2.92282	3.21011
PF3D7_1441800	6.82322	7.3414	8.01118	7.59553	6.4322	15.4382	23.0871	28.5286	32.9539	32.4609	30.3614	18.7746	7.98457	5.98281	6.78838	9.0255	9.64549	5.89635	16.815	16.156	18.6987	19.4512	24.0183	14.191
PF3D7_1441900	5.07022	28.985	70.3618	113.004	115.199	64.7486	56.9803	37.8128	24.9256	48.7447	30.7577	16.0394	12.5164	29.9266	74.1146	80.5118	109.1	49.2443	61.9491	32.7806	33.3713	46.6344	28.2515	21.3037
PF3D7_1442000	3.12104	1.868052	1.564768	4.502	12.8632	20.5913	26.838	30.6094	19.4574	12.175	5.18869	2.88673	2.50033	1.773024	2.29889	4.12713	5.02374	7.1749	16.2756	13.2675	13.5778	6.58483	2.74399	2.56748
PF3D7_1442100	44.3366	10.45914	5.6157	5.94682	19.5433	79.8971	165.619	174.634	256.075	211.041	167.795	93.1229	26.2048	11.5295	5.32483	6.67937	24.7502	37.047	89.9975	125.906	107.423	149.709	214.458	108.289
PF3D7_1442200	6.14582	3.37597	2.10083	2.09732	1.822665	2.50133	7.41198	12.8558	12.5731	10.23396	7.25362	7.51846	5.82214	3.188	2.18508	1.486327	1.584048	1.768249	5.5349	8.24976	10.33395	7.16387	7.23037	5.43666
PF3D7_1442300	137.922	275.629	261.686	236.415	211.82	222.719	194.948	175.145	183.221	122.454	71.4579	36.1461	208.826	299.006	298.896	263.764	130.642	121.257	121.619	114.795	103.837	87.0066	87.6589	30.6639
PF3D7_1442400	17.1861	5.76752	3.54213	4.2012	20.2438	55.1848	37.3108	20.1303	19.857	23.4548	47.1913	76.815	20.7065	5.64911	2.46573	3.5505	19.0545	40.6895	44.3952	18.7836	15.1887	14.4414	25.5537	42.2325
PF3D7_1442500	3.12347	2.01219	2.49669	4.98724	7.56261	14.2933	22.8427	21.1634	16.0737	11.9768	5.92828	3.00001	2.32534	1.887723	2.78484	6.47876	8.87899	17.0134	22.3232	19.7476	20.2674	17.9011	9.56123	4.9809
PF3D7_1442700	2.77984	1.940069	1.411325	1.375804	1.166274	1.114634	1.567444	4.89895	8.99476	14.9676	18.9314	16.2486	3.74364	1.651734	1.205651	1.210422	1.063707	1.0837993	1.553156	3.02484	6.60173	7.52908	11.5676	11.8608
PF3D7_1442800	3.32694	3.34571	3.08705	2.6626	2.21277	1.836119	1.625638	1.722395	2.10103	2.41226	2.01889	1.754208	2.03956	3.14248	3.44997	3.4376	4.13651	4.89651	2.88632	3.86877	3.97336	5.55623	3.15784	4.32615
PF3D7_1442900	146.419	197.624	174.41	140.303	96.4447	45.4878	27.9093	31.0612	47.3853	55.2768	75.423	90.5228	143.577	209.985	171.003	141.624	85.2815	53.1898	23.2366	29.4327	33.4603	44.1264	75.8033	84.6037
PF3D7_1443000	7.38938	2.42631	1.76422	1.551601	1.281957	1.246989	1.980142	4.58741	7.02536	11.0063	24.0853	51.7101	11.2959	3.35355	1.753259	1.214094	1.0972277	1.0852613	1.701681	2.64517	4.60418	7.56463	11.8001	25.4678
PF3D7_1443100	25.198	9.46577	10.9126	21.1026	30.3851	34.606	33.311	34.6066	39.1136	56.1573	84.7741	94.9295	25.9021	9.67161	12.0354	21.1647	24.6434	47.8017	36.2482	29.3303	33.2502	29.0046	58.8069	76.5827
PF3D7_1443200	2.39616	1.799947	2.15657	3.76052	5.3525	9.72186	12.6128	10.89761	7.75864	5.41046	3.05322	2.33746	1.768122	1.381629	2.23498	3.54443	6.29721	9.37113	15.0705	15.0304	10.25329	6.53405	4.17059	3.83741
PF3D7_1443300	104.844	286.365	555.876	521.573	482.425	445.211	285.271	235.229	170.448	139.259	86.0107	31.1788	93.4378	297.607	536.894	518.363	449.228	372.225	275.559	236.857	170.965	153.224	113.658	56.6168
PF3D7_1443400	9.56687	4.85891	3.81869	8.06729	16.1897	25.4116	31.5768	44.494	56.9804	65.2677	55.9295	37.1124	10.99681	4.63931	3.53958	9.08512	11.7656	16.2842	25.1626	27.2498	36.6545	40.4322	53.801	34.2381
PF3D7_1443500	2.54845	1.811158	1.439793	1.340882	3.83956	11.6544	22.8039	24.1283	15.3314	7.40348	3.45936	2.61049	2.0588	1.39504	1.147505	1.266343	3.64376	8.98551	17.9818	19.0013	15.2164	7.54979	3.69189	2.51624
PF3D7_1443600	3.19639	2.21075	1.560962	1.320703	1.283587	1.954063	7.32349	10.96337	13.9961	15.3926	15.9731	11.7012	3.17191	2.00469	1.201298	1.156955	1.106293	2.14649	5.83275	9.87615	13.7588	18.601	16.3216	13.534
PF3D7_1443700	26.96	7.90988	4.06044	2.09064	1.763144	3.3875	19.9229	34.6253	36.6313	47.7275	78.0372	95.0502	25.8111	8.90846	3.66981	1.584333	2.12781	6.68677	22.3656	34.8688	52.6785	63.5137	54.1418	96.2286
PF3D7_1443800	12.9113	26.8807	44.5697	41.878	44.5536	47.4822	41.2348	39.9855	50.1325	53.052	39.8255	22.8825	17.4255	28.5596	48.0568	45.6571	36.6065	42.9575	39.4011	35.5503	36.5563	33.7429	46.4927	34.0766
PF3D7_1443900	17.5092	11.9666	10.68113	9.57828	27.4072	82.7444	126.774	133.288	160.343	129.115	88.9205	46.4275	15.9855	9.89486	7.58414	10.30341	24.6702	53.2397	91.0057	98.2993	106.895	103.105	104.304	56.1933
PF3D7_1444100	2.93046	1.632985	1.335565	1.634738	1.583014	1.430191	1.628037	2.48784	3.23824	2.94866	4.61184	7.95898	3.36638	1.645112	1.266606	1.413833	1.624858	1.17868	1.573494	2.26977	3.75032	2.66986	3.50105	6.39437
PF3D7_1444200	10.37421	1.863207	2.87205	1	1.805805	1.470579	1.460462	1.57598	4.44397	6.82425	14.3674	25.2943	9.49586	2.60148	1.717579	1.21595	1	1	1.125333	1.381221	1.613117	4.7323	9.98095	13.8271
PF3D7_1444300	214.862	79.2576	86.0535	77.7951	94.7827	93.6953	96.8608	81.1908	104.641	129.827	168.401	273.836	186.066	87.5151	72.7541	90.7129	98.5364	98.1334	93.1228	105.87	102.426	148.085	214.172	300.421
PF3D7_1444400	4.10549	8.44083	8.66761	7.14599	5.40059	4.89262	3.95839	3.38687	1.911109	2.02904	1.688014	2.1977	4.99399	7.43076	9.5291	7.86783	12.3363	9.1603	8.48877	5.73528	5.64822	3.82957	1.298454	1.886708
PF3D7_1444500	61.3019	83.6541	49.866	48.2899	27.6487	17.7783	6.84025	8.80868	10.28826	15.0739	13.427	13.4407	69.4311	83.8139	62.8782	46.7716	28.098	19.0626	8.80699	7.11265	8.73036	7.46609	11.7848	8.06293
PF3D7_1444600	2.51349	1.371646	1	1.55531	2.24895	1.60781	2.78423	6.35642	9.11162	10.77953	12.256	7.83505	1.53529	2.2411	1.617893	1.55785	1	1.94418	1.323766	1.656524	2.58383	2.92829	1.799999	3.09718
PF3D7_1444700	4.44601	2.69237	1.550541	1.885054	1.18958	2.24551	6.95824	15.364	13.8687	15.5932	10.46948	8.21532	2.46254	2.31871	2.40686	1.254029	1	1.429953	2.62177	5.78341	7.63533	6.61976	15.2076	8.06697
PF3D7_1444800	9229.89	2343.49	1364.34	1551.39	2357.51	3325.49	3450.95	2244.96	1884.07	1283.34	1066.33	2100.41	6259.58	3206.11	1323.81	1791.97	5065.85	4680.46	5339.87	5084.13	3814.48	3437.06	2349.8	2866.99
PF3D7_1444900	1.781016	1.76713	1.623883	2.28952	1.85934	4.13652	6.52436	9.59945	5.99606	3.95032	3.95348	2.12227	1.552458	1	1.637711	1.143935	1.740818	5.87231	8.01715	4.21851	4.43272	3.9852	1.412829	1.432888
PF3D7_1445000	3.78359	2.01043	2.35347	2.68739	2.0653	1.729049	1.665816	4.06966	9.24403	20.394	28.0635	32.3031	3.73947	2.12477	1.642324	1.446082	1.918372	1.377505	1.983812	2.04997	7.02855	9.26483	14.5193	20.0507
PF3D7_1445100	76.0962	146.119	144.593	149.638	165.767	140.171	82.2619	62.4095	62.4057	46.7949	32.9973	22.6877	88.4066	146.785	151.147	166.068	176.757	137.314	97.371	74.6915	62.7723	57.356	39.1532	29.1046
