time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60
PF3D7_0712800	827.579	656.613	295.767	114.779	36.3551	6.27471	3.02437	2.12142	1.849681	2.2401	2.77405	5.49982	11.9385	27.4076	291.119	259.658	62.7999	9.63946	3.00406	1.973725	2.03731
PF3D7_0712900	106.669	93.3923	53.5169	28.9043	13.9154	2.62613	1.583604	1.314964	1.730281	2.63655	2.848	3.31021	5.14711	8.33175	44.0588	38.9914	15.3858	4.59128	1.627909	1.42968	1.404629
PF3D7_0713100	4.81983	5.98245	27.7045	154.553	264.514	119.351	33.1835	11.6521	4.44732	4.84235	5.74394	3.84652	3.16919	4.52079	10.30969	60.2053	149.446	160.579	64.4303	23.8402	7.11064
PF3D7_0713200	552.798	375.543	213.414	92.8169	24.5135	4.14643	2.83206	1.785357	1.719512	1.216939	2.29811	4.96202	11.4274	29.539	246.449	193.607	53.1534	7.46764	2.40735	1.599726	1.617409
PF3D7_0713300	1649	1158.3	577.901	222.584	62.9887	9.60652	3.64581	2.13736	2.00687	2.4506	3.76585	9.34766	39.0246	71.6214	732.892	516.73	123.926	19.6281	4.32084	3.00538	2.14514
PF3D7_0713400	202.32	144.486	114.1	88.7136	63.2303	46.4102	39.0687	47.8879	75.4524	82.1994	72.0646	91.3877	143.911	132.932	105.593	95.2946	78.3812	52.0144	41.9024	47.028	62.0394
PF3D7_0713500	24.677	14.3021	12.2219	10.04418	8.33955	5.69615	4.5583	5.29012	5.2693	8.16797	8.59088	9.9738	17.3909	19.8674	11.2758	9.95597	8.89323	5.31316	4.81436	4.31266	5.21615
PF3D7_0713600	7.3066	4.90039	3.45863	3.48384	4.49702	10.02679	13.4361	15.1577	14.3139	10.1243	7.35901	7.77125	9.55288	11.6727	3.76619	2.96262	5.6174	7.36679	11.7312	14.7189	14.6966
PF3D7_0713700	103.427	116.971	117.818	114.22	99.445	94.7784	100.1285	122.769	193.124	178.093	114.431	101.587	72.2441	43.9343	87.2326	105.429	109.762	90.0957	96.5524	113.705	136.367
PF3D7_0713800	6.23067	3.81197	4.6157	3.53729	2.1605	3.67691	3.74761	7.85363	12.5994	35.852	111.796	113.518	60.1939	32.3736	4.95006	4.90254	3.4421	2.96036	5.91262	7.14411	11.0964
PF3D7_0713900	141.128	125.889	118.772	119.5	100.6872	57.847	44.7281	45.0659	46.2532	44.4182	38.2044	28.5789	24.2248	24.2852	91.567	113.674	94.0197	62.0936	45.967	42.7692	41.6249
PF3D7_0714000	1779.88	1198.7	870.622	742.096	657.657	527.2	676.293	1284.37	2995.67	4729.38	5776.15	8992.66	5438.87	3182.02	972.536	790.378	745.019	553.217	671.842	1073.66	1890
PF3D7_0714200	106.827	77.8621	58.5135	55.5558	52.5253	34.9776	28.6943	36.7873	49.2103	91.1728	191.385	198.541	122.012	113.825	57.1179	56.6511	47.4035	34.0176	30.6398	32.7989	37.863
PF3D7_0714300	60.9404	42.5619	35.9431	29.8004	27.8252	21.5038	19.8186	22.7598	25.5044	22.2197	15.5152	13.0766	12.7564	22.5178	31.8868	32.5322	28.9365	20.6905	20.5038	21.6894	20.5868
PF3D7_0714400	17.3283	14.0788	10.14679	7.01953	8.794	9.98395	12.7826	15.4151	7.16324	5.14577	3.93842	5.83138	5.13572	5.88793	9.61461	9.93074	8.9872	9.34472	17.5134	16.465	12.6478
PF3D7_0714500	86.1537	65.1968	61.9737	62.3415	66.2841	48.0904	51.5955	63.5432	62.1189	49.6865	28.7686	23.8562	18.4868	24.1575	44.8749	50.2927	54.6244	46.9553	54.5483	55.0657	50.0828
PF3D7_0714600	58.1917	48.2398	37.9031	41.1877	35.0731	25.5008	20.0539	19.3063	22.7424	20.4587	18.6969	13.5903	14.6338	15.4968	35.667	33.1348	28.5724	21.6943	19.6495	19.0774	18.5219
PF3D7_0715000	133.765	107.166	91.4152	72.7711	65.6881	64.8718	65.8343	67.9217	48.1599	21.111	13.182	13.441	14.6239	21.1937	80.0287	78.409	68.573	60.2154	63.1303	65.2654	53.8572
PF3D7_0715100	1.538889	1	2.28795	1	1.306624	1	1	1.276961	1	2.97892	4.4651	7.01172	4.36385	1	1.337834	1.460366	2.03361	1.539806	1.520197	1.444628	1.735487
PF3D7_0715200	3.61467	2.7876	1.839428	1.890549	1.893573	5.45219	16.9294	34.1057	54.3837	94.709	92.7348	57.0196	33.597	23.2937	4.47317	3.60903	3.97034	5.80127	14.9331	26.0979	39.7787
PF3D7_0715300	1.928216	1.64974	1.693104	1.242539	1.179135	1.342887	4.95107	21.0713	38.3746	57.846	40.5539	26.8178	13.5694	9.56767	2.41972	2.32395	1.470988	2.06223	5.75366	15.7258	25.1356
PF3D7_0715400	1.763157	1.255911	1	2.08417	5.31075	19.687	34.2356	38.4898	24.494	22.734	16.8482	8.01192	7.08944	5.8622	2.33941	2.04495	5.26486	12.8413	28.9913	32.3547	32.7318
PF3D7_0715500	4.75803	5.59429	1	4.49186	20.7675	71.6114	111.131	170.062	91.0758	52.2399	33.9629	23.0788	18.5978	25.0684	4.49838	4.21808	8.00706	37.7732	108.184	110.938	109.821
PF3D7_0715600	2.35114	1.8515	1.934144	4.64969	13.9568	36.1537	54.3573	61.3448	64.0425	50.6204	28.7452	20.0996	13.026	10.40845	2.79595	3.11027	11.166	27.4898	44.6785	53.1836	56.8272
PF3D7_0715700	1.434748	1	1	1.785508	5.71438	16.6535	18.4375	30.025	24.1019	25.5755	17.4185	9.53917	6.41482	5.75134	1.545485	2.11464	2.95353	10.87677	20.6922	23.1852	23.839
PF3D7_0715800	3.97177	2.48679	7.45143	19.6384	37.7715	47.6151	56.1942	90.4892	97.3382	67.0281	33.5145	26.1496	19.124	14.8402	4.68014	11.0107	29.6144	39.6081	55.3291	68.9313	83.4407
PF3D7_0715900	3.27784	1.677701	2.31299	3.59394	11.6622	46.0792	82.4544	126.375	145.08	108.242	52.6461	39.8646	29.6198	18.2791	4.02847	4.73633	13.5714	37.9166	76.8245	99.8227	115.817
PF3D7_0716000	78.9317	56.194	43.0623	34.6931	33.3492	29.1717	31.52	27.6981	23.9835	14.7271	9.47241	8.69666	9.33594	13.4796	37.3228	35.7831	32.0444	29.1665	27.0818	27.4502	23.4075
PF3D7_0716100	92.4121	73.175	62.8662	57.603	51.3467	37.7775	27.0377	14.9003	6.95359	3.97708	4.01892	6.14037	15.225	44.102	58.458	53.722	47.9205	37.6504	24.5871	17.7717	10.86455
PF3D7_0716200	696.27	496.573	325.76	223.86	150.671	89.8577	63.784	46.5746	30.2037	16.4631	17.1827	32.9363	94.1143	378.761	339.638	280.932	184.228	96.1225	63.9816	55.3031	40.7776
PF3D7_0716300	21.4514	21.9919	54.5477	157.422	314.416	415.244	497.633	776.18	1152.16	792.97	403.263	324.236	190.414	126.174	30.7734	78.6041	209.922	337.582	478.5	646.265	779.574
PF3D7_0716400	47.5481	44.4981	27.8465	15.6735	5.85419	11.7616	41.0958	112.997	150.5	133.982	74.654	56.4094	36.3648	29.2345	31.6943	22.8583	12.7866	16.9853	41.2837	82.755	113.339
PF3D7_0716500	2.89804	2.54261	2.06534	4.38586	14.9253	27.2201	30.3996	24.2838	16.4841	18.9855	18.3983	9.09968	8.09375	5.20331	2.07288	3.04355	8.66634	19.02	25.9971	24.2725	18.2787
PF3D7_0716600	1.823577	2.0174	3.06812	7.89119	13.5113	15.109	16.5015	18.0959	17.0843	8.22274	5.8949	5.21545	4.98445	6.20523	2.51556	5.14601	10.92528	14.6443	17.0047	18.3618	17.3358
PF3D7_0716700	1.865901	1.478218	1.586258	3.01813	6.20571	14.443	15.8215	12.1598	7.2021	7.21496	9.86899	6.61011	4.83693	3.92846	2.57821	1.868077	5.71782	11.4676	14.0607	13.1112	9.33402
PF3D7_0716800	560.314	422.605	356.604	365.749	362.145	297.554	256.992	216.818	176.895	87.5652	43.3834	48.0967	50.8963	81.3754	285.042	312.778	346.984	305.569	254.569	229.974	194.368
PF3D7_0716900	54.9613	55.3813	66.7041	81.7827	84.8316	72.659	60.9754	53.1955	32.1962	19.9752	14.1972	9.41085	11.5654	12.5005	44.8162	60.4196	67.8024	62.3183	60.6278	50.3756	46.3486
PF3D7_0717000	2.10495	1.758675	1.636435	1.237003	1.464248	2.20266	5.06298	21.5191	37.2686	72.7596	57.692	26.3159	13.2852	10.59696	2.06944	1.945631	1.915715	3.16017	6.71948	15.6619	29.3579
PF3D7_0717100	3.33434	6.16973	9.89482	18.7478	25.3214	32.9755	33.4895	36.3182	39.0109	28.8576	18.7491	12.1214	10.1883	6.46355	5.98114	10.23659	20.6906	27.476	31.2204	33.3147	31.8868
PF3D7_0717200	44.9876	52.7699	62.6687	57.7532	32.282	29.8271	29.3747	37.1058	55.2914	109.425	227.132	331.054	278.805	136.738	50.2738	49.6656	42.6532	30.1421	28.661	37.0332	44.5686
PF3D7_0717300	67.6157	63.0499	65.3981	63.6709	64.852	39.2071	38.5544	36.1364	26.6049	34.3984	94.4669	225.948	221.248	104.084	45.8701	52.1443	56.3411	42.9292	33.3163	33.6909	29.7676
PF3D7_0717400	100.3036	94.7904	92.0098	100.4928	88.458	58.6836	34.5792	19.1269	10.60839	8.45078	19.1823	43.2751	47.6637	30.5641	68.3574	80.0323	72.0747	58.3067	37.2945	25.0573	12.3572
PF3D7_0717500	27.729	23.368	23.2462	20.9151	15.4851	13.0939	9.88162	27.3417	44.8825	185.622	512.321	688.927	359.39	189.547	28.7478	21.2901	20.7702	14.0298	13.9201	20.6236	37.249
PF3D7_0717600	3.23589	2.12748	1.427567	1.400519	1.873178	7.18561	16.091	30.6359	50.7574	88.3903	107.855	87.4743	44.0107	22.2804	3.59057	2.89334	3.39789	5.99237	15.1003	24.0411	36.9619
PF3D7_0717700	224.353	205.265	192.344	173.329	152.532	117.704	107.299	128.189	137.531	119.035	82.8681	71.2962	42.1863	42.0368	155.975	158.571	132.804	108.073	110.611	117.373	118.442
PF3D7_0717800	1.808973	1.973326	2.72853	3.2328	3.45595	4.92965	3.85113	3.69447	3.36335	2.98083	3.0797	2.58465	2.01232	1.962409	2.88457	2.71044	3.91191	3.55155	3.99885	3.89238	3.46898
PF3D7_0717900	14.182	16.4582	25.8864	42.9895	53.8743	44.8685	32.5286	22.3046	14.593	7.37934	5.64172	6.10344	6.74137	7.70873	15.1039	27.5135	40.5764	37.7528	33.6163	28.0554	16.6394
PF3D7_0718100	1.909544	1.749788	1.404335	1.388256	2.05008	8.50963	17.1213	26.0173	23.2229	17.9049	12.3712	8.02803	5.45259	6.09402	3.08146	1.944646	3.26781	7.36331	16.1213	21.6976	20.8702
PF3D7_0718300	1.206198	1.275775	1.110991	1.0824212	1.0761131	1.0415355	1.0809504	1.101897	1.0593018	1.220324	2.87632	5.54822	3.04988	2.04406	1.867296	1.168443	1.15924	1.114549	1.14575	1.1806	1.101116
PF3D7_0718400	7.6349	23.7414	71.7651	145.464	143.082	155.761	144.82	136.971	104.113	92.171	148.405	301.263	151.001	94.0888	23.6683	63.0795	137.199	135.212	123.554	118.475	102.501
PF3D7_0718500	50.3442	58.8105	66.7084	87.9415	107.989	101.911	97.6351	125.069	111.419	78.7374	49.2107	35.3371	30.0997	34.7965	47.8814	71.6381	89.7228	97.6428	104.087	104.349	99.8564
PF3D7_0718600	2.41853	2.50891	2.15539	2.09244	2.32348	4.39884	7.40019	8.72643	4.87903	4.92368	11.8164	19.0254	10.90622	6.66599	3.16235	2.34676	2.75164	3.98605	8.20328	8.43696	6.28671
PF3D7_0718700	1.892507	1.749578	3.16457	6.00498	11.4343	20.3344	21.7701	19.8792	11.7548	6.15613	4.97801	3.98813	4.62781	3.90074	1.819177	3.29144	8.64465	15.5654	20.4762	21.8386	16.042
PF3D7_0719000	97.9613	113.499	143.132	113.806	95.1657	120.607	118.112	88.3196	66.5189	29.3817	21.4537	14.4814	15.1157	21.3155	90.6667	108.292	110.59	106.845	119.629	99.8663	73.6173
PF3D7_0719100	2.03455	2.21276	1.986565	2.72104	4.33189	17.7116	40.4416	53.5775	70.3036	43.2124	29.479	23.6583	17.5701	16.449	2.68722	3.6556	6.23204	16.5094	33.8394	45.9454	56.0054
PF3D7_0719200	1.190981	1.160285	1.22684	1.0563062	1.110356	1.296395	1.412006	1.274516	1.511163	1.420668	1.913264	2.92987	3.04303	2.42544	1.478371	1.817216	1.310953	1.551328	1.181168	1.501724	1.534014
PF3D7_0719300	83.2196	73.1317	62.8848	62.4156	58.6418	41.49	35.6286	32.7644	25.8651	15.1136	9.79266	9.08705	8.89753	12.2904	47.2467	56.3196	51.0999	40.2876	34.5802	31.792	26.4869
PF3D7_0719400	2.43646	2.68813	2.78392	2.84017	3.87122	11.0929	14.5653	21.5955	41.65	44.5806	44.9248	37.3934	20.4936	13.3454	4.0783	3.11253	5.26424	8.44285	14.4441	20.1369	28.6222
PF3D7_0719500	3.24011	2.68848	2.27182	2.1486	3.7927	11.7453	19.8732	28.6295	53.5967	63.1347	70.2548	67.026	38.1168	20.0299	3.15663	2.67132	4.85876	9.33583	17.7338	25.534	39.3611
PF3D7_0719600	1821.77	1701.13	1517.33	1559.32	1436.09	1354.83	930.255	678.208	779.526	306.815	136.05	169.791	203.076	257.268	1217.93	1341.2	1678.31	1379.55	915.598	782.718	708
PF3D7_0719700	1584.08	1390.82	1253.36	1260.58	1133.98	1097.55	827.143	688.22	791.874	295.055	143.219	172.336	184.171	255.285	1059.16	1195.58	1373.41	1022.43	834.549	712.503	651.546
PF3D7_0719800	14.346	14.1777	13.7419	12.4226	9.28061	10.94065	11.8332	15.4937	23.4853	24.3988	15.6418	12.7273	6.8649	5.84481	12.437	11.7013	9.86067	9.18206	10.24226	13.6963	18.5848
PF3D7_0719900	72.9936	62.3158	46.3589	37.1205	30.4288	31.1149	33.5585	41.441	51.5238	53.1459	39.0236	28.3595	18.9691	16.985	39.9098	40.6848	35.0485	29.7711	30.8169	36.8571	42.75
PF3D7_0720000	66.4037	54.2787	51.9301	60.3132	52.0034	44.8099	36.2363	37.5201	40.5867	23.3383	23.4527	19.8497	12.142	14.8884	39.5135	47.6652	48.3905	40.3737	36.0208	34.5371	34.9824
PF3D7_0720100	115.289	92.6232	76.8151	62.4659	53.7809	43.0935	35.6705	28.2639	30.8805	15.6779	15.2783	15.2149	14.9857	31.835	59.9225	66.3826	53.5931	37.8441	33.7347	33.146	27.8048
PF3D7_0720200	235.239	195.317	177.928	178.602	176.935	110.708	77.5907	81.9148	70.8852	42.6012	22.5851	21.8297	33.6622	42.2969	147.172	175.727	155.771	115.162	94.8303	79.9157	63.3637
PF3D7_0720300	1	1	1	1.714305	1.334731	1	1	1	1	1	4.31437	8.64798	4.68026	8.59666	2.47667	1	1.751973	1	1.284507	1.243263	1
PF3D7_0720400	17.6678	23.7857	31.6198	39.6459	48.1757	45.7753	48.6295	45.2622	30.9352	18.3106	11.3035	15.136	12.9178	12.2415	18.8245	27.0074	40.4842	44.8531	45.3771	43.5502	37.2234
PF3D7_0720500	1.684576	1	4.27146	13.1026	16.8693	23.8071	20.646	34.7795	38.1261	31.1443	16.3867	12.9224	6.31045	5.08505	3.57769	7.73135	13.3533	20.169	27.826	30.3528	32.406
PF3D7_0720600	106.852	96.79	61.5324	29.0894	14.8575	26.3934	54.1414	81.1923	91.5639	69.0259	47.2488	50.6108	28.7786	29.4263	66.6458	51.6405	24.4779	22.9927	43.9838	65.1348	82.5143
PF3D7_0720700	181.146	147.606	88.2364	42.7594	20.9304	15.1795	18.6354	23.0963	28.1997	82.6959	233.914	224.473	131.423	78.7445	96.4731	74.0825	34.3106	16.2593	16.5849	20.7484	26.1434
PF3D7_0720800	7.90453	4.85685	6.90393	20.4194	67.4639	59.6755	60.3306	74.0449	55.8591	43.4883	27.7491	25.0054	15.1502	14.2189	4.66335	10.24136	26.3996	49.6027	60.3012	64.9401	53.572
PF3D7_0720900	10.60955	8.5701	6.94341	9.65029	20.4159	33.7421	46.2438	67.7103	70.5624	42.9838	32.8754	30.1489	24.677	14.9969	7.97425	10.42748	15.0316	25.4058	41.3092	55.1356	54.1617
PF3D7_0721000	24.4872	25.2726	24.396	24.2875	24.52	19.6004	21.3202	26.4151	32.8596	38.1264	35.9494	26.2382	16.6046	11.7988	17.4937	22.2421	20.9591	18.493	19.6342	22.624	25.8594
PF3D7_0721100	10.17631	10.34529	61.384	206.253	348.97	407.179	472.47	643.965	618.904	444.81	215.364	119.432	88.9715	75.3776	21.5353	86.5996	215.167	339.537	456.43	514.413	517.862
PF3D7_0721200	35.7436	27.2896	19.4348	11.8037	8.11294	5.95082	7.75057	8.90379	10.23158	10.41838	8.25371	6.64032	6.58234	10.02468	18.2361	18.4812	11.5994	6.78236	6.76542	8.18842	10.48316
PF3D7_0721300	145.034	116.393	108.878	103.882	90.0882	59.1142	43.1344	30.5785	18.9373	10.52653	8.07323	10.48432	14.4044	40.1477	85.7645	93.353	87.8763	65.9511	44.4475	36.097	22.7789
PF3D7_0721400	16.1502	26.1344	38.8194	65.6662	78.3006	76.1891	72.2753	104.021	125.647	69.4571	34.9137	29.9859	26.6785	18.5959	17.4222	36.9242	50.0092	69.7281	73.4944	87.4003	101.661
PF3D7_0721500	1.586667	1.575135	1.515033	1.57412	1.509922	3.6725	5.06318	8.70018	8.60316	8.22966	6.72713	5.29218	3.77673	3.04256	2.10088	2.03204	2.34056	3.10588	5.38489	8.05194	9.17997
PF3D7_0721600	1861.84	1825.53	1694.07	1793.29	1749.51	1203.4	889.423	775.402	770.707	392.452	182.939	199.527	220.498	357.409	1258.54	1521.57	1696.36	1328.43	888.713	750.978	665.964
PF3D7_0721700	5.75707	5.82368	4.25728	3.18378	2.91394	2.13157	1.626004	2.16055	1.858841	2.53375	2.75449	4.02593	5.7746	7.81077	4.33993	3.43275	3.76214	3.44902	2.28959	2.44942	2.38271
PF3D7_0721800	137.239	126.147	122.09	144.889	156.252	139.784	105.961	173.486	234.285	159.376	104.167	84.6342	64.2801	49.5957	99.4486	124.114	117.878	124.017	118.691	149.012	153.772
PF3D7_0721900	141.216	121.312	117.741	158.154	119.628	98.8766	84.1683	84.6584	102.659	165.273	184.802	334.839	331.228	156.515	104.129	109.453	108.128	92.1085	68.2091	84.6722	91.5147
PF3D7_0722000	109.976	86.6044	86.5695	97.1514	102.153	62.6309	46.1186	45.7163	40.3355	32.6732	71.4273	124.151	121.625	76.6464	76.1445	78.6445	68.0621	59.3472	43.8361	42.5775	39.6566
PF3D7_0722100	43.8186	39.6805	33.1259	24.1301	15.5431	13.6146	13.8911	21.8258	24.2598	19.4603	11.0077	14.6604	14.0624	12.9567	30.0914	26.2374	17.1639	13.8078	14.4034	18.3255	20.9943
PF3D7_0722200	9.43851	5.20292	2.72069	1.739298	1.709756	1.241305	1.385622	1.548963	28.5611	293.432	740.629	827.823	464.66	219.455	13.7703	6.85308	4.1543	2.36928	1.835332	3.57293	35.9838
PF3D7_0722300	44.4766	35.9194	31.4135	28.4533	23.5369	18.994	16.5972	14.5681	10.75388	6.56885	5.49084	9.73434	35.4785	15.6016	30.4772	28.4667	23.9209	18.7323	16.4777	14.6381	12.7529
PF3D7_0722400	337.399	286.512	265.572	251.204	233.434	214.518	197.95	207.088	190.398	96.9155	50.6504	60.6707	266.611	121.474	197.84	235.652	232.963	216.608	199.725	190.022	174.276
PF3D7_0722500	102.828	83.4057	76.8134	72.0766	57.6048	49.2325	38.373	34.9926	46.6919	54.0856	54.6804	51.3052	31.7294	35.0211	55.5617	63.1455	58.3946	43.7955	39.4949	37.9507	37.9082
PF3D7_0722600	142.403	111.997	93.3605	88.4963	81.6411	53.8727	37.7473	35.5256	29.1801	34.9276	63.9313	56.5087	47.6237	50.4505	76.6286	80.8463	73.4358	51.5976	39.2999	36.2843	31.3792
PF3D7_0722700	41.9432	55.5281	70.1572	68.7476	51.8092	47.3101	55.9689	75.0036	127.032	213.98	206.88	280.383	145.219	79.3105	30.4958	49.1205	54.7836	45.6521	59.2071	73.7316	101.528
PF3D7_0722800	2.67697	2.37072	1.716524	1.665879	1.209984	1.441988	1.269025	1.0861793	1.244462	1.66575	2.69455	3.41081	2.7944	2.62322	2.89986	1.77576	2.03514	1.479199	1.321237	1.200705	1.212018
PF3D7_0722900	1.378844	1.0794896	1.224982	1	1.0547293	1	1.102162	1.136121	2.35213	6.28499	4.92506	7.47205	3.02624	2.50805	1	1	1.185054	1	1.0449196	1.0765536	2.32422
PF3D7_0723000	50.2085	33.2309	28.0899	21.2348	17.4101	17.1437	18.0989	16.7776	11.3885	6.28719	6.97953	6.00308	29.7449	11.1528	25.6787	21.8854	18.91	18.6276	20.2669	16.7305	14.0932
PF3D7_0723100	1.530068	1.0989304	1	1.0692863	1.0681759	1.0522185	1.508424	1.364737	1.44911	1.562284	3.90628	5.72138	2.97495	2.81653	1.442283	1.151212	1.115237	1.217525	1.445725	1.593385	1.688075
PF3D7_0723300	4.82486	3.27877	2.17257	2.34043	3.316	4.65615	7.10041	11.4338	26.8278	82.2427	243.395	278.639	127.937	65.6228	6.8914	4.12676	4.22441	4.73607	6.92687	10.61665	19.8375
PF3D7_0723400	124.961	90.4974	73.8563	70.466	69.8906	42.26	34.7693	28.5661	18.8817	11.618	11.7787	18.7054	34.6261	70.911	71.1478	65.6661	57.2759	42.3163	31.8313	26.7838	22.9182
PF3D7_0723500	38.9391	27.6714	19.8666	14.2956	5.29064	7.14898	7.44978	5.44012	4.94095	3.03505	2.51475	3.23596	4.58087	7.53664	24.4127	18.1082	8.20837	6.93172	5.93265	7.33553	6.35211
PF3D7_0723600	160.563	129.884	119.04	83.6681	78.9581	67.7257	54.9938	44.755	21.4412	15.6621	10.70288	8.18801	14.9295	18.9229	103.252	99.2059	79.3834	59.9741	59.0617	52.2504	29.1062
PF3D7_0723700	5.59314	5.30486	7.28726	10.28572	12.1659	9.24934	8.61881	9.14617	8.016	4.3385	3.42754	3.75006	3.41313	3.34419	6.17361	7.48277	9.26099	7.8221	7.682	7.69769	7.82805
PF3D7_0723800	3.03317	2.25891	1.768085	2.44203	4.27153	10.08776	23.2687	27.5853	36.0025	72.3694	107.217	93.3789	53.3692	26.1471	3.74754	3.06741	4.74269	8.56097	14.08	19.9676	35.6207
PF3D7_0723900	55.0074	53.6884	51.4759	45.2503	39.1736	26.1199	27.6995	23.708	23.6367	22.8576	18.5805	13.4668	12.2385	11.652	37.0984	44.7952	35.765	25.3155	19.7997	20.616	26.3028
PF3D7_0724000	3.03631	2.75352	2.83326	2.35422	2.50508	3.3221	4.83373	7.81145	9.43018	12.7935	11.6246	6.62597	4.01801	3.14885	2.82447	2.49828	3.06063	3.26867	4.60508	6.60384	8.21442
PF3D7_0724100	33.206	27.8165	24.7747	29.6926	33.1632	24.8776	27.1202	22.0517	18.841	15.0773	13.5535	15.1032	8.76567	9.43423	17.8547	22.4512	21.9841	20.8362	16.9076	16.9835	21.4439
PF3D7_0724200	30.0708	30.2306	24.5044	20.8747	17.0754	21.6319	23.4997	21.9908	14.78	9.37842	7.56806	5.97778	6.11095	6.51551	23.8737	23.6724	20.166	20.9138	22.534	21.9466	18.9754
PF3D7_0724300	5.95375	8.65991	6.91651	6.37767	5.87305	13.1768	16.4691	19.6712	18.9341	13.3159	13.6022	9.53833	6.57477	6.70789	7.31198	6.50387	7.45466	10.77374	16.695	18.5508	19.5211
PF3D7_0724400	239.165	157.789	119.553	103.459	87.7057	71.1126	49.7434	49.0531	32.3984	28.8279	34.844	47.7315	49.124	69.7785	98.4387	107.754	86.7892	81.5714	58.0781	44.3633	40.0618
PF3D7_0724500	15.8819	7.65556	7.28023	6.13894	4.50724	4.86391	3.48175	2.03243	2.26612	1.934505	3.49725	5.23913	6.08811	7.13848	6.15027	5.94363	5.78191	4.90426	3.64747	3.01851	2.68792
PF3D7_0724600	10.13448	7.27543	5.38103	4.90843	5.58883	10.10168	13.3681	20.5455	27.6883	37.4349	28.2075	19.9128	10.71497	7.41933	5.35159	5.01429	6.20799	8.24395	12.0318	16.7371	23.329
PF3D7_0724700	83.0032	73.8467	64.5179	53.8723	43.5048	34.4577	31.7622	27.4514	18.8476	13.6539	11.0465	10.19708	12.8428	15.6566	48.9365	56.9884	43.3162	32.965	28.4777	26.9879	22.2532
PF3D7_0724800	3.00937	2.95958	1.871608	1.800976	2.3502	6.74714	13.1694	24.7672	31.7044	25.4188	27.1098	63.6927	108.142	40.5337	7.61246	3.10794	4.3812	7.04821	12.901	21.0711	26.4024
PF3D7_0724900	2.53442	3.16398	1.841052	1.587447	1.257414	1.134877	1.342257	1.329853	1.400974	1.857017	13.9266	51.1489	55.6353	23.2618	9.52388	3.30074	2.18483	1.48494	1.340703	1.493921	1.570888
PF3D7_0725000	3.42941	2.95056	4.8657	10.02913	15.8959	19.8901	22.8713	32.623	36.5948	54.0173	58.7305	41.1365	23.3733	14.7953	4.32183	5.90295	10.03631	16.5872	21.4237	26.6434	32.9456
PF3D7_0725100	51.2114	41.332	36.3984	36.0226	31.054	22.5369	19.3203	21.2422	22.8315	36.3703	44.0381	31.982	23.7131	17.2446	30.0702	35.3373	29.3928	21.1916	19.6838	19.6282	20.0207
PF3D7_0725200	67.3611	67.4034	64.2489	68.6951	62.4128	46.0215	40.0283	58.2474	46.1984	64.3269	62.2078	39.5181	19.5064	21.1225	43.0025	45.8224	46.0872	41.1158	43.0958	46.2321	49.7539
PF3D7_0725300	83.6273	70.0829	63.3534	67.756	64.5686	38.0618	21.252	8.49031	4.41191	3.65298	9.15799	28.3939	27.8416	20.3957	49.6436	55.2176	53.2557	39.3973	23.0438	14.7798	6.68768
PF3D7_0725400	78.5499	66.2571	20.7538	13.7626	4.60324	4.52023	1.843932	3.7067	36.4725	317.536	2285.65	7259.95	9710.34	3904.56	340.356	91.5896	49.5897	21.3615	9.4014	12.3145	27.1713
PF3D7_0725700	4.79989	6.27232	5.0367	3.54125	5.33909	2.50129	4.3883	1.213124	1.543361	1.309941	1	1.39522	2.31414	1.41954	4.44361	2.44341	5.88099	5.90772	2.2204	2.04215	3.5087
PF3D7_0725900	1	16.4469	7.46669	6.0813	11.428	4.65308	13.5624	12.6821	4.26657	1	1	5.89572	1	1	11.0886	12.6815	9.37506	17.6349	6.24851	8.89252	5.76222
PF3D7_0726100	735.74	367.345	180.633	118.699	64.3274	38.159	18.6287	5.87551	4.60721	9.26769	18.0467	29.6411	61.8184	212.426	257.596	169.079	83.1575	43.7213	21.4191	11.3082	6.9797
PF3D7_0726200	62.1171	156.807	261.792	332.337	293.652	90.607	32.5357	11.5659	6.07973	3.82624	4.24879	4.26466	6.62579	14.0848	106.968	228.571	218.076	123.887	43.6548	20.6208	7.95679
PF3D7_0726300	44.5647	20.2739	11.1281	10.01069	8.89437	8.49978	11.82	16.1943	20.6201	22.8514	22.2889	16.4293	10.1593	12.8062	14.6845	11.5826	8.08143	8.28392	10.18413	13.1125	16.1238
PF3D7_0726400	47.6419	45.9589	40.9564	30.4746	19.5327	19.495	23.3686	30.5225	32.4345	49.1872	43.2772	25.1964	17.169	13.5555	33.804	38.2162	27.6307	19.8043	21.853	25.9323	28.3133
PF3D7_0726500	117.272	105.399	88.0597	82.6851	78.3436	68.665	78.6045	90.0071	95.6483	97.8105	66.6205	47.8254	35.2013	35.2585	65.3832	77.369	72.3801	66.2452	68.4399	77.9974	82.7742
