time_points	0	3	6	9	12	15	18	21	24	27	30	33	36	39	42	45	48	51	54	57	60	63
PF3D7_0110200	22.2099	17.9146	12.4516	13.5391	16.0865	14.7985	21.0125	28.7208	30.0029	25.0828	28.5964	26.5377	29.4727	37.3624	29.2541	29.1598	32.0615	14.201	13.32	12.6098	14.2777	9.2289
PF3D7_0110300	2.06269	1	3.55987	5.23706	3.9892	1.853158	5.73365	2.8413	3.79081	7.22087	6.15877	3.30117	2.89485	4.52231	1.892462	1.935228	3.69448	1	1	1	1	1
PF3D7_0110400	42.3355	42.7405	41.123	105.186	159.753	157.174	167.184	162.18	176.934	169.174	157.253	162.893	141.324	115.891	83.775	65.2828	78.2978	42.2055	40.8511	33.7958	43.8126	31.3747
PF3D7_0110500	12.9427	13.1304	11.3448	13.7445	12.4564	11.1519	9.82899	9.71073	9.13738	10.45487	12.1776	11.2683	15.8674	17.1816	11.4405	14.4524	9.15866	7.36743	3.36362	6.5758	8.97716	8.0102
PF3D7_0110600	26.5208	32.7452	86.449	166.832	156.133	140.914	120.316	112.781	94.3063	104.051	78.5084	92.2467	71.2359	57.3649	32.5376	36.6793	33.9555	30.1495	33.4783	62.7004	65.704	41.3942
PF3D7_0110700	56.124	51.7888	43.7884	47.0056	52.9606	49.439	40.4683	36.2605	34.4637	41.2825	33.3927	47.0935	42.7939	67.9449	173.785	211.683	231.31	52.629	67.2181	67.8336	51.3486	48.6241
PF3D7_0110800	41.3348	58.2622	106.202	209.437	225.739	172.662	153.349	136.597	149.881	207.669	203.309	274.872	243.323	140.12	109.046	73.2588	77.4086	32.8495	101.427	123.697	132.71	42.3827
PF3D7_0110900	6.60761	6.69576	3.06371	6.2169	9.76301	15.0686	18.2471	20.9384	20.1445	17.4132	13.2704	13.9017	16.2759	19.3284	15.7167	13.1319	12.5523	3.04474	4.79007	5.74747	3.29285	6.25773
PF3D7_0111000	17.2466	16.6491	12.2895	7.21025	4.41418	4.24507	2.81823	2.78108	2.68378	3.75373	4.49842	4.38602	5.90838	7.22713	10.83255	14.3856	15.2024	25.7288	20.6091	20.8906	16.2164	18.6424
PF3D7_0111200	6.28447	5.95464	3.12159	3.8093	1.825803	5.24252	2.12091	1	1	1	1.777368	1.95359	3.61738	4.40579	4.32848	9.13861	4.34972	9.18939	4.29692	1	2.72858	4.30317
PF3D7_0111300	17.011	10.32797	7.17416	4.52972	1.972356	2.36054	1.933543	2.04087	2.02296	2.70277	3.90225	3.67012	4.69825	6.71489	6.85221	12.0076	6.70785	13.9354	3.8405	3.95514	8.17335	15.3243
PF3D7_0111400	9.48325	8.07893	4.7404	3.24923	2.52269	2.09793	1.489515	1.703465	1.650959	1.687985	2.58426	2.22619	4.22591	4.84822	3.62004	5.34405	3.1672	5.93216	1.586587	2.3568	4.52282	10.77715
PF3D7_0111500	55.6737	99.8335	36.4876	15.3746	8.97903	3.79156	4.84305	4.36912	4.36428	7.42785	12.1858	10.4614	16.0105	33.9073	65.7815	75.4489	78.4916	215.959	303.226	222.134	133.402	89.8834
PF3D7_0111600	5.1487	4.55361	3.46756	1.490113	1.432211	1.740154	1.488888	1.665587	1.968463	2.57409	2.22058	3.57864	4.74437	8.04525	4.80674	4.78631	2.75319	3.60533	2.15037	1.975648	2.05549	1
PF3D7_0111700	7.91265	6.8763	3.22021	1	1.518515	1	1.351906	1.479095	1.290461	1.809318	3.19646	1.898127	8.88846	8.63739	3.78656	6.84019	1	3.11731	5.83026	12.2365	2.62804	1
PF3D7_0111800	19.6144	15.2765	10.97777	7.81999	3.21703	3.7465	5.67403	7.03648	8.21379	9.90875	13.9882	16.2516	23.157	19.0091	11.6048	12.91	11.4599	7.46647	3.38544	6.62219	6.57873	11.9435
PF3D7_0111900	83.5186	72.5599	18.9077	19.97	31.6696	61.8768	67.229	69.9127	82.9977	66.2776	77.1138	65.3917	49.6035	78.207	50.3218	75.5838	61.3179	76.63	47.3806	17.9933	33.0989	151.558
PF3D7_0112000	9.19925	7.26898	5.64379	8.82256	17.6111	19.5136	23.128	28.24	26.9546	35.3911	23.9383	19.7852	20.9717	15.9229	15.8476	13.08	11.2091	6.36554	7.66833	6.11322	5.92103	8.68767
PF3D7_0112100	1.86873	1.362004	1.232516	3.77098	6.70177	8.20689	7.818	3.88502	3.28144	2.27136	1.894557	2.7244	3.06534	1.479905	1.729572	2.91133	1	1.475157	2.08398	1	1.994583	1
PF3D7_0112200	10.7741	4.78553	2.75676	2.15046	1.416225	1.483671	2.62428	2.71002	3.01517	3.69145	4.49833	3.69498	12.0344	39.86	80.4946	59.7124	52.6151	18.1957	22.1277	24.2139	8.35114	19.7299
PF3D7_0112500	11.4431	66.2755	34.5413	9.32757	40.1667	1	14.2908	5.52363	1	46.8496	1	17.9603	7.20693	70.228	22.9257	69.929	1	46.6954	183.43	173.405	57.3641	196.831
PF3D7_0112600	8.36249	8.50849	10.02315	5.42901	4.75438	4.73315	4.12338	3.18208	3.10313	6.67094	7.0423	7.36316	5.14562	8.20678	9.78654	15.2092	19.8315	8.91262	31.3002	31.5097	12.9782	45.5675
PF3D7_0112800	6.21382	8.15688	74.5501	224.533	192.134	151.689	81.5375	38.0211	19.2565	10.87448	8.03813	4.54199	2.70134	2.8072	2.80297	3.87903	2.29606	10.17027	4.31663	22.0318	25.6792	4.0673
PF3D7_0112900	5.59583	21.8268	50.6335	17.1252	13.4965	7.45691	6.70282	4.18523	3.05181	2.00888	2.62256	4.73196	2.77551	1.761649	2.73684	2.71895	3.03925	7.78703	139.777	399.037	130.098	47.538
PF3D7_0113000	23.8861	13.9707	11.248	24.6131	62.4696	96.4984	160.92	184.654	193.305	727.501	408.603	833.02	482.721	140.083	42.7173	72.0896	43.5462	5.9468	4.09341	5.83904	5.52774	7.88726
PF3D7_0113100	2.35566	2.19216	2.24618	2.38671	2.26233	1.615489	1.511651	1.267291	1.471421	3.73652	4.24304	5.08956	4.82313	3.11757	1.887249	4.20069	1.426701	1.511371	1.139992	1.213713	2.00922	1.140257
PF3D7_0113200	16.2882	11.1688	7.42503	4.63409	4.42835	6.95607	7.67676	7.15178	6.31614	6.42864	10.49471	18.1837	83.0156	111.479	41.3423	40.8503	30.3581	25.4917	6.15753	7.86412	11.7124	14.117
PF3D7_0113300	7.05382	22.4594	181.567	669.891	631.535	486.11	319.731	233.722	191.724	126.294	88.1307	59.408	41.139	26.3569	17.3368	9.57168	12.0517	5.91525	11.2061	33.6648	82.7178	19.9708
PF3D7_0113400	5.20336	6.20692	9.40705	16.2966	14.3999	8.24	6.34956	5.66778	6.94086	6.36858	9.53299	8.98496	9.17623	6.19289	1.673917	2.51331	1.775107	1.710617	2.04897	2.16464	5.49982	1
PF3D7_0113600	1.479902	1.914183	58.2991	165.068	153.045	80.3552	37.2775	17.0891	7.16149	5.14705	2.57327	2.04743	2.42163	2.11934	1.326261	1.522898	1.231772	2.1666	8.83207	53.9532	60.7191	61.8515
PF3D7_0113700	12.833	24.2011	92.013	327.052	405.71	332.53	274.242	262.896	258.066	282.695	204.166	193.356	145.115	53.4321	26.4889	12.8388	24.476	9.58412	13.1229	26.3086	57.1856	30.2745
PF3D7_0113800	2.15404	1.822636	1.378541	1.51691	2.73128	4.41424	6.30618	6.64135	5.79755	7.75561	4.08176	3.38732	3.44593	2.68738	1.602128	1.280916	1.398447	16.0469	2.56867	4.70437	4.30587	1.368352
PF3D7_0113900	17.1969	32.3103	96.2877	690.638	1064.95	1105.97	819.912	582.539	511.015	490.799	351.909	304.766	237.582	116.314	38.4895	10.45643	30.0478	23.4716	40.4344	139.462	159.323	156.271
PF3D7_0114000	3.27214	3.47915	4.10471	3.47938	3.39203	3.17616	3.34635	2.84757	2.28762	3.74184	1.800419	1.582646	1.79369	1.638598	1.30129	1.280647	1.202142	1.425154	1.895302	2.18961	3.58174	2.0465
PF3D7_0114100	1.600833	1.751111	1	1.273781	1.160958	1	1	1	1	1	1	1.185865	4.26499	6.97443	4.31587	3.71938	1.435265	1.281682	1	1	1.0842297	1
PF3D7_0114400	1.21236	1.132737	1.0568382	1	1	1.113659	1.0900892	1.0306625	1.0743592	1	1.031239	1.0766412	1.925593	3.69817	1.921437	1.311481	1.0897405	1.464606	1.176652	1.179786	1.104196	1
PF3D7_0114500	25.5905	18.5663	7.66713	5.0746	3.99435	3.56389	1.812883	2.38335	2.3419	1.93474	4.66435	80.873	508.177	760.662	190.081	41.1905	23.6726	9.38437	7.37579	9.11114	5.07408	3.39545
PF3D7_0114600	1.112613	1.140779	1	1.0897998	1.105588	1	1	1.146341	1.295741	1	1.149092	2.1583	2.07091	4.29711	2.89147	1.743292	1.428298	1.246377	1.843095	1.858053	1.165763	1
PF3D7_0114800	1.194461	1	1	1	1	1	1	1.0842345	1	1	1	1.210545	1.462316	3.25591	1.816556	1.770116	2.23265	1	1	1	1	1
PF3D7_0115200	1.184832	1.173296	1	1	1.0866509	1	1.117616	1.160127	1.04854	1	1.0815686	1.650386	7.48149	15.8563	8.14031	2.21997	1.468645	1.303284	1.115315	1.11736	1.136034	1
PF3D7_0115600	1.178317	1.167188	1	1.213291	1.0835968	1.143158	1.170206	1.0772413	1.374633	1.260962	1.157387	2.30319	23.6805	40.5502	20.5054	5.70787	3.03457	1.487658	2.00125	1.113224	1.218732	1.668765
PF3D7_0115700	1.188882	1.358258	1.407922	3.39952	4.84734	5.75837	9.46333	9.6332	13.7944	19.0915	13.5149	10.23092	6.74479	2.88536	1.612625	1.412702	1.627545	1.149622	1.438859	1.529357	1.517712	1.781671
PF3D7_0200100	1.727756	2.13193	2.00563	3.30782	3.52314	3.67674	5.26486	5.47203	7.00033	15.4401	6.77356	5.76434	4.59114	2.48657	1.6325	1.312786	1.686602	1.425822	1.971433	1.515827	1.805506	2.71381
PF3D7_0200200	1.10418	1.0651186	1.0836516	1.166151	1	1.0836388	1.198883	1.18051	1.218876	1	1.22988	1.169195	5.27249	11.3592	7.47441	2.28358	1.264151	1.056982	1.389981	1.529201	1.511169	2.17216
PF3D7_0200500	1	1	1.221147	1.0732081	1.0860791	1.147409	1	1	1	1	1.0810303	1	2.30957	4.44866	3.2359	1.848342	1.698329	1.150642	1	1	1.270272	2.03293
PF3D7_0200600	1.0903161	1.225811	1	1	1.0846821	1.0725083	1.172416	1.312977	1.0948743	1	1.0797153	1.48893	3.63031	6.43828	2.89622	1.71535	1.343498	1.642186	1	1.344082	1.0443144	1
PF3D7_0201200	1.048126	1.180489	1.0772857	1.0767534	1	1.154548	1.183748	1.166773	1.0505549	1	1.127432	1.104213	1.743703	4.61567	3.02084	1.550597	1.366074	1.210582	1.120101	1	1.141681	1
PF3D7_0201300	1.0584348	1	1	1	1	1	1	1	1	1	1	1.189803	1.833545	4.22806	2.66853	1.874241	1.444488	1.127845	1.145827	1	1.344058	1
PF3D7_0201500	26.2093	21.9168	15.6888	12.1483	21.0808	39.2089	45.1031	36.691	39.6679	37.1313	29.2889	92.8669	398.08	393.151	84.5605	58.5256	48.1378	45.3344	26.9811	9.6881	49.5281	5.46234
PF3D7_0201600	9.41906	6.2416	4.04605	9.54451	31.4523	38.1882	44.3675	57.3319	69.6544	114.665	120.012	307.428	454.24	250.786	74.555	38.4855	24.1186	7.15194	9.05531	4.97234	11.2864	4.99368
PF3D7_0201700	2.87042	4.06894	113.076	444.379	489.574	526.623	397.517	357.129	306.126	220.669	157.038	73.3619	31.254	10.13327	3.97331	2.32274	1.931561	2.6259	5.54271	31.8786	52.2786	21.5435
PF3D7_0201800	23.0033	16.1286	17.3425	118.181	297.861	410.004	412.348	476.943	599.482	760.487	747.1	779.25	756.708	379.847	167.11	61.0979	39.9532	11.5305	28.2591	35.1296	64.08	117.12
PF3D7_0201900	12.2575	9.32965	5.31964	3.99078	5.50564	6.25994	7.30969	8.51389	9.19981	15.4082	22.331	195.885	637.253	346.17	59.881	36.137	19.1426	10.16074	4.70002	2.81585	6.58974	2.75827
PF3D7_0202000	409.977	278.794	169.59	146.13	251.103	353.044	1573.45	3086.99	12934.4	21728.7	1	1	25206.9	11341.2	2817.7	2337.79	1225.5	580.775	359.916	173.741	307.711	208.794
PF3D7_0202100	10.46888	122.849	890.652	1369.94	891.04	827.42	486.727	308.006	203.23	102.159	64.8302	45.0837	30.8981	35.5233	29.4287	19.9058	24.1082	34.8581	519.238	1007.47	957.899	267.786
PF3D7_0202200	5.92674	52.6888	574.159	1536.57	1145.79	925.345	597.145	523.127	427.02	305.286	288.659	220.581	92.1089	42.4102	19.8546	5.88465	9.06437	5.9801	55.0044	251.579	161.279	106.251
PF3D7_0202300	1.625791	2.13001	4.01488	8.76253	6.34598	4.34935	4.45123	2.38549	2.38779	2.01759	1.920566	2.95737	5.79393	14.9817	21.438	8.09832	8.75724	2.67337	1.694088	5.06182	1.955266	2.56466
PF3D7_0202400	5.95873	4.46277	3.89933	5.43738	3.24933	3.04511	2.80986	1.996313	2.27302	2.70113	3.11741	3.46351	2.60224	2.02468	2.58891	3.0133	25.0485	3.80013	1.432038	3.26133	2.8081	6.37978
PF3D7_0202500	188.435	2347.22	30441	25009.6	20697.4	12329	13884.8	10468.9	14122	17780.8	10168.2	8692.12	5154.65	1769.35	572.202	213.963	374.282	430.967	11750.7	14817.3	8301.69	2972.85
PF3D7_0202600	5.52347	3.95092	3.12353	2.42887	2.06523	3.61427	5.07515	7.03075	8.09456	10.84418	9.37238	8.60472	7.98895	8.00125	7.58952	6.04526	8.61403	6.21221	5.74537	7.99417	3.76466	9.03323
PF3D7_0202700	4.9279	3.87974	3.70336	1.847812	1.830724	1.900981	1.375864	1.562884	1.496378	1.950858	1.964467	1.735442	2.57978	3.54509	5.16679	6.22415	5.49291	5.29678	3.80066	4.75046	3.20258	3.21523
PF3D7_0202800	6.48683	4.91953	2.67835	1.833394	1.979917	1.419523	1	1.679064	1.548929	1	1	1.282888	1.931752	1.866012	1.43885	6.51854	5.63733	7.00211	4.9122	4.31801	4.33315	6.87941
PF3D7_0202900	2.76999	1.711221	1.406061	1.100816	1	1.405999	1.0804515	1.0547645	1	1	1.223177	1	1.075143	1	1.74323	3.11401	2.28224	3.42026	3.68181	6.94045	2.86099	4.79326
PF3D7_0203000	9.21483	16.8545	11.7501	4.17961	2.62371	1.736034	1.768607	1.863599	1.687909	1.511129	1.796348	2.00838	1.631399	1.482343	1.873824	3.19639	2.16229	8.45808	5.23086	7.96709	20.5001	13.0617
PF3D7_0203100	2.31758	6.38012	4.33555	2.60582	2.10052	1.757543	1.849416	1.603133	1.471432	1.774663	1.756665	1.672784	1.547151	1.572115	1.695803	1.769653	1.46683	3.90151	9.22741	14.2396	15.5896	6.35147
PF3D7_0203200	5.45749	4.39876	5.06145	13.655	17.7177	19.0199	16.128	18.7473	15.3131	10.99331	13.5284	13.0483	10.65786	8.26499	5.85854	4.39424	3.64517	5.4957	4.31351	3.08761	5.74649	7.40244
PF3D7_0203300	15.3823	13.6155	10.31522	8.73034	11.7285	10.44138	14.1467	14.3549	14.3553	13.3265	13.9046	10.46358	9.12318	11.3594	22.8214	15.1957	16.715	16.9938	25.9856	14.5217	10.90294	29.609
PF3D7_0203400	239.717	232.377	109.927	55.5079	51.2869	32.238	18.399	25.143	17.5704	54.8655	62.2602	53.3754	71.004	93.3688	289.795	421.633	1168.88	455.399	693.835	425.679	162.504	277.081
PF3D7_0203500	1	1	1	1	1	179.609	1	1	1	1	1	121.437	1	1	1	1	1	122.684	1	566.047	1	1
PF3D7_0203600	6.11849	5.40868	3.00579	2.17175	1.413328	1.235939	1.592204	1.339471	1.231538	1.215046	1.62686	1.159096	1.174672	1.40587	2.13121	4.92264	3.67013	5.60794	1.977875	1.684217	3.81184	4.49028
PF3D7_0203700	4.51474	8.57234	9.34639	26.8805	30.0984	32.7595	33.6921	29.765	20.7568	49.2634	18.9201	16.5051	18.9121	17.9788	12.2103	9.45685	8.48962	2.47248	3.33277	6.60302	4.52245	3.2437
PF3D7_0203800	6.6519	4.2948	4.1979	3.52202	2.59254	2.78679	2.04356	2.14166	2.16897	2.62856	2.52498	2.23655	2.288	1.97064	4.3939	9.5563	5.90059	4.3316	4.80021	4.94201	4.18984	2.75727
PF3D7_0203900	9.72803	7.98989	6.65035	3.91447	4.22228	7.04363	9.26161	10.85347	11.773	7.8656	13.085	9.12102	16.0763	17.9658	24.5245	29.0362	37.1689	11.413	8.75959	7.4425	9.61849	11.2293
PF3D7_0204000	4.16333	4.23986	2.80554	2.21567	2.39366	3.08065	3.69204	3.93862	4.04273	4.12348	4.2798	3.26956	4.32989	5.27398	3.83265	6.13179	3.2226	3.91842	1.903562	1.338797	2.77652	2.28644
PF3D7_0204100	39.6457	35.8461	15.2694	8.27974	5.32079	4.21839	4.09932	3.75891	3.6172	5.24016	7.7569	4.23838	5.8247	6.09829	7.22464	10.16066	19.1598	117.046	123.341	74.6033	34.1687	52.9424
PF3D7_0204200	52.8342	97.4911	100.6966	100.965	161.838	180.063	185.272	195.669	209.085	240.941	210.253	265.253	208.39	159.941	99.909	78.063	89.574	81.3583	340.578	303.509	430.193	102.817
PF3D7_0204300	8.91741	7.55237	8.81344	37.5408	48.6515	68.8245	64.0196	71.2775	60.6362	40.6803	36.6823	29.6859	20.6906	13.7058	10.08222	12.3664	7.50468	6.12883	1.662291	3.47149	6.83797	8.63077
PF3D7_0204400	8.85763	9.54169	8.13225	22.2494	41.3609	32.8159	39.262	46.2837	37.6056	30.9985	26.3291	16.1656	20.087	22.8923	29.978	13.327	10.52849	7.35324	12.936	6.20619	11.0576	8.68768
PF3D7_0204500	15.6498	14.0152	12.763	55.1443	88.277	106.455	102.079	99.2532	100.2512	93.9848	63.1451	53.7971	41.2584	37.2813	55.7418	43.227	54.9434	18.6461	21.1282	21.6943	16.3452	17.0507
PF3D7_0204600	5.96401	5.39045	3.71038	3.90943	2.86174	2.03616	2.95847	3.15025	4.05051	5.14087	5.60043	6.81798	9.51187	15.383	13.0792	12.413	9.46433	9.72903	4.25184	3.42699	4.349	4.72343
PF3D7_0204700	164.927	179.466	176.585	334.269	376.03	378.693	295.023	287.706	297.886	370.309	272.7	337.566	303.659	273.619	314.562	214.624	321.406	158.176	422.877	433.919	207.78	285.835
PF3D7_0204800	7.33684	6.77941	5.67216	3.28821	1.896836	1.703916	1.659387	2.07035	1.669852	2.28316	2.37188	3.11438	3.88989	6.01973	7.72751	10.15433	8.67992	7.36518	3.08863	4.84649	5.0283	5.18518
PF3D7_0204900	20.1422	13.7223	8.86023	5.32813	2.9084	3.64561	3.34369	3.39308	2.57812	4.12055	7.11656	7.19139	10.96592	12.2974	28.3087	26.8024	36.1421	22.523	32.9276	30.54	11.7476	22.4465
PF3D7_0205000	3.17638	2.81382	2.82351	1.452737	1.946373	1.759678	1.802855	1.437212	1.463871	1.276963	1.278395	1.170753	1.224964	1.139395	1.0264892	1.333102	1	1.241527	1	1.640886	1.495239	2.18295
PF3D7_0205100	4.27056	5.74275	4.85162	2.843	2.18573	2.61043	2.30422	2.43559	1.98488	2.404	1.769782	1.967891	2.03673	2.25266	1.897243	1.767541	1.497555	1.834798	2.36031	3.04898	3.50338	4.92512
PF3D7_0205400	9.95203	10.8535	13.1996	38.8826	47.6163	39.7122	34.4078	30.8787	28.8369	24.1748	20.4227	19.4581	16.9833	17.3135	24.0034	17.3216	16.2828	7.20337	9.90052	14.3159	7.78983	6.35043
PF3D7_0205500	43.5181	41.5989	80.2596	265.083	324.734	295.005	270.474	233.116	246.54	281.164	196.558	152.059	136.879	115.017	142.573	95.5801	132.642	52.1856	71.9153	131.238	49.0138	73.118
PF3D7_0205600	13.7595	8.99073	8.11858	7.40557	7.61325	7.72426	5.98698	4.56445	4.52452	5.15755	5.21509	6.67442	6.79329	10.68677	21.8965	18.1561	22.8578	19.1371	27.8304	24.9476	9.48359	10.36864
PF3D7_0205700	13.8961	14.8545	38.0514	129.867	135.348	155.816	130.379	120.705	88.2187	77.967	62.9811	65.3802	39.4442	28.1773	17.3302	15.0093	17.8601	17.7524	8.04003	6.62958	24.8274	22.1601
PF3D7_0205800	41.4981	23.5373	13.168	8.50055	6.8795	7.29284	4.65777	8.01699	9.78286	20.8834	28.4426	41.4529	25.2255	16.0109	19.8705	22.6143	59.9604	69.8814	48.5985	44.7977	23.0501	49.9951
PF3D7_0205900	58.4095	42.6876	22.6445	27.4065	49.0247	73.4271	69.3575	70.7912	72.3443	79.718	83.262	81.9559	65.7852	59.6243	69.3693	72.7544	127.573	121.828	175.046	116.312	55.1199	116.838
PF3D7_0206000	9.90015	13.0264	16.11	31.7468	51.3398	61.9855	53.8843	51.4553	46.1532	43.5459	30.2696	19.1395	16.9666	14.4929	9.27272	12.111	9.27684	13.6557	8.81093	8.07166	23.3576	7.62546
PF3D7_0206100	19.8722	30.61	23.4542	56.4441	99.576	127.362	111.66	102.739	115.454	72.3397	76.0582	50.056	42.4159	37.9743	27.565	32.9397	40.5207	23.9848	27.1225	16.9128	39.2389	16.4739
PF3D7_0206200	14.3516	64.5167	78.4221	34.277	26.1946	15.1725	11.2736	9.44535	7.9247	7.21345	7.18807	16.7563	7.47465	8.53	7.70895	8.98912	13.9606	59.6969	426.348	744.626	578.7	539.873
PF3D7_0206300	14.2831	14.7818	12.552	32.5918	80.9628	87.2211	68.8453	56.6378	45.4671	35.3856	28.8732	23.7778	23.4111	17.1925	8.50182	10.5756	8.19691	5.77926	2.90976	4.14517	26.4828	5.93999
PF3D7_0206500	13.0115	16.6256	213.069	276.582	159.681	132.758	96.8602	79.327	69.3622	47.4299	48.6628	32.6433	39.2928	41.2055	28.1901	26.4344	36.0419	20.2758	18.0673	29.0812	47.6698	19.4462
PF3D7_0206600	1.699386	4.49725	6.05415	4.90394	8.86909	5.49189	8.56584	12.5122	8.71418	14.3059	10.56808	4.02892	5.15684	8.7271	8.34192	5.61624	5.43327	3.67773	5.36339	11.6579	6.14739	6.24599
PF3D7_0206700	11.0535	12.4059	26.3233	86.3853	113.019	112.615	80.3113	67.7547	55.4682	44.8367	40.2621	28.7717	33.8645	38.2407	54.6367	31.1184	41.0696	10.34047	23.8551	38.4269	21.4747	22.6932
PF3D7_0206800	265.836	881.608	432.402	136.67	80.5069	25.181	12.569	14.5171	10.1214	9.14078	38.8409	17.3054	4.9513	5.72181	5.38674	13.6565	85.9694	1656.13	5161.69	4823.89	2292.6	1796.68
PF3D7_0206900	11.3222	65.2508	63.3918	31.2951	17.6681	9.8624	8.3895	10.37719	9.65945	6.45499	10.04735	11.6326	10.54339	10.82043	11.7155	11.8505	23.5371	41.4614	322.995	469.462	647.277	412.281
PF3D7_0207000	265.972	372.273	203.193	80.1949	45.015	16.3582	8.07952	10.1681	9.26627	17.4801	37.1045	18.8478	23.5789	49.7921	103.49	175.684	329.353	1095.72	1967.66	1338.18	867.539	395.348
PF3D7_0207100	13.4031	36.8197	29.3461	11.4723	5.58645	3.90207	3.12088	3.31281	2.75056	2.86854	3.64901	4.85094	3.33573	4.95714	5.69986	10.74069	11.0063	29.0518	41.946	62.7401	119.972	44.9049
PF3D7_0207200	10.11672	16.881	11.5604	2.90685	2.40131	2.19986	2.14125	1.517911	1.627989	1.437444	1.923386	1.970893	4.3755	6.11883	13.0493	13.8898	8.95785	18.3299	32.3296	48.8283	27.8392	11.0893
PF3D7_0207300	2.84112	1.96611	1.511028	1.471258	1.298368	1.182482	1.173568	1.118151	1.143263	1.133058	1.120372	1.0492197	1	1.150678	1.133622	1.980177	4.28504	12.1642	2.92861	4.75246	4.01121	1.681974
PF3D7_0207400	121.945	46.584	22.5524	10.38946	6.22335	4.22728	2.71207	2.56304	2.24688	6.04917	20.4584	2.02812	2.29809	3.04581	3.97722	25.1512	137.235	268.826	154.598	50.2002	58.0595	132.294
PF3D7_0207500	131.99	46.8947	18.1261	10.04495	5.24866	3.34029	2.41419	2.8253	3.62256	14.6853	43.3255	3.07806	3.86476	4.5555	7.44748	32.3438	296.355	351.817	341.938	123.272	82.9801	257.215
PF3D7_0207600	1775.29	827.515	251.26	106.183	53.8196	27.9725	14.193	18.8188	13.665	62.7336	299.039	16.4507	12.2912	17.9069	19.9315	100.2722	1342.01	5644.21	5039.59	1195.43	844.487	2482.11
PF3D7_0207700	225.12	114.341	33.7241	13.2211	8.11202	5.14293	2.93863	3.07374	3.26958	12.7831	63.0237	3.10362	2.86614	3.6103	5.2163	20.3559	287.122	1024.21	1118.37	339.205	125.175	398.801
PF3D7_0207800	79.9382	45.9983	14.3316	7.60706	7.74091	10.26601	11.9347	13.0798	13.0903	13.0784	22.5549	4.42078	3.18443	2.6563	2.50267	7.0859	64.4332	297.684	228.447	66.7928	37.873	144.522
PF3D7_0207900	4.87325	3.99903	2.57116	1.897729	1.904768	1.301272	1.255853	1.0812761	1.21118	1.0784553	2.57328	1.159618	1.44608	1.518258	1.709091	2.25024	5.17975	9.51798	9.56221	4.26779	4.53785	6.328
PF3D7_0208000	21.7395	17.0401	7.6997	4.23104	3.67345	2.8072	1.859459	1.858069	1.835508	1.746714	6.28495	1.94239	2.94444	3.32124	2.37373	2.95463	9.29498	59.212	32.4585	20.9342	21.0428	36.0076
PF3D7_0208100	22.2558	12.5641	6.96808	4.50465	3.03011	2.71232	2.37779	2.20385	2.00144	3.10456	4.75789	1.918455	2.71904	4.19551	10.0035	19.1589	35.0657	31.9408	24.5286	21.5398	11.2668	30.0877
PF3D7_0208200	28.5163	34.0554	84.4884	239.364	248.365	226.317	191.747	179.297	148.723	159.282	104.152	109.118	100.5458	85.8726	70.827	61.2508	45.9483	20.1311	17.9809	28.5909	40.5369	15.7745
PF3D7_0208300	5.95541	6.48313	8.30119	21.9343	21.8557	21.5998	20.3691	20.152	19.0256	14.4011	15.5085	10.43696	11.6564	12.2777	10.92594	8.65652	5.81845	3.70162	2.901	4.6658	6.06741	2.68407
PF3D7_0208400	21.1343	16.0734	9.71583	13.093	26.0412	39.0656	43.1366	46.94	41.428	40.2739	35.316	30.8232	23.6146	14.2348	6.30361	9.6517	5.57497	15.5607	3.46585	4.25521	11.0196	17.2732
PF3D7_0208500	47.0459	29.037	20.4425	7.33068	6.95496	5.78021	4.53633	3.57917	3.91887	5.64736	5.02909	7.23178	5.2467	16.3497	44.337	42.047	49.8137	63.3113	47.0631	40.8231	23.398	21.8421
PF3D7_0208600	20.6868	12.1354	6.80473	5.06621	3.60238	3.38372	2.72511	3.06901	4.42413	4.21172	7.808	9.3513	12.3557	17.6518	13.0611	26.051	17.5297	28.8904	5.67133	9.52479	12.148	32.9543
PF3D7_0208700	20.1077	19.2796	21.0245	25.1787	31.7848	73.7399	68.8167	68.3028	77.3303	63.4913	74.8731	90.3568	54.8513	43.6184	59.914	33.1317	49.6754	17.6825	12.6413	22.6453	15.3491	25.8966
PF3D7_0208800	18.2161	13.9339	8.04475	12.8804	21.9537	20.0046	19.1184	25.9538	16.6504	20.6232	16.6337	13.6358	14.9712	12.5224	13.9986	12.4362	7.08606	9.14883	9.67536	13.403	8.95987	5.96673
PF3D7_0208900	1.404658	1.370495	1.256275	1.590827	2.54972	3.20546	3.00198	2.51091	2.14951	1.767364	1.598622	1.431955	1.386172	1.484864	1.48343	1.606912	1.158961	1.374079	1.497812	1.419791	1.329982	1.128251
PF3D7_0209000	8.89031	10.48399	10.7946	6.99539	5.79602	5.96572	5.18413	4.30784	3.60565	4.38454	4.47809	4.59391	5.17217	3.94593	3.06408	2.297	2.12678	2.50304	4.51944	6.04457	6.81608	6.34017
PF3D7_0209100	11.9558	13.1048	18.156	59.871	79.3429	62.752	58.4511	53.8921	48.3005	46.2398	37.0915	29.2029	26.4252	17.6499	17.3974	17.863	27.3956	19.5987	23.179	19.0696	21.7885	22.6527
